Number,MendeleevNumber,AtomicWeight,MeltingT,Column,Row,CovalentRadius,Electronegativity,NsValence,NpValence,NdValence,NfValence,NValence,NsUnfilled,NpUnfilled,NdUnfilled,NfUnfilled,NUnfilled,GSvolume_pa,GSbandgap,GSmagmom,SpaceGroupNumber,band_gap
10.0,69.0,20.01738,1020.4799999999999,12.8,2.4,90.0,2.774,2.0,2.8,0.0,0.0,4.8,0.0,2.0,0.0,0.0,2.0,14.145000000000001,0.8992000000000001,0.0,91.0,5.050000000000001
31.25,60.25,72.0397905,1012.5250000000001,10.5,4.0,130.75,2.2375,1.75,1.75,2.0,0.25,5.75,0.25,1.25,3.0,3.25,7.75,20.606309523800004,0.40625,0.0,100.5,0.0
21.2,59.0,43.8824648,1041.1200000000001,10.4,3.6,127.6,1.8399999999999999,2.0,1.2,3.2,0.0,6.4,0.0,1.2,0.8,0.0,2.0,20.71009523808,0.65,0.23815788000000002,135.8,0.0
43.75,60.75,102.69908,1045.2175,9.75,4.75,143.75,1.7625,1.5,0.5,7.5,2.75,12.25,0.0,2.5,0.0,0.75,3.25,20.714583333325,0.0,0.0,136.75,0.0
40.5,77.0,95.573,1040.215,13.5,4.5,135.0,2.0,1.5,2.0,10.0,0.0,13.5,0.5,1.0,0.0,0.0,1.5,22.91666666665,0.232,0.0,188.5,0.0
18.0,46.333333333333336,40.67256666666666,1041.2466666666667,8.0,3.0,115.0,2.0733333333333337,1.3333333333333333,1.0,2.3333333333333335,0.0,4.666666666666667,0.6666666666666666,1.0,1.0,0.0,2.6666666666666665,14.957361111099999,2.1456666666666666,0.0,205.66666666666666,0.0
29.142857142857142,46.857142857142854,66.01472531428571,1062.8200000000002,8.571428571428571,4.142857142857143,152.42857142857142,1.4414285714285715,2.0,0.8571428571428571,2.857142857142857,0.0,5.714285714285714,0.0,2.5714285714285716,0.0,0.0,2.5714285714285716,34.52285714285714,0.10942857142857143,0.0,225.0,0.0
66.25,56.25,162.88715200000001,1093.185,9.75,5.75,154.5,2.035,1.5,0.5,7.75,7.0,16.75,0.5,1.0,2.25,0.0,3.75,25.895625000000003,0.0,0.0,196.25,0.0
49.5,59.0,118.94267500000001,1061.5,9.5,5.0,157.0,1.88,2.0,2.0,5.0,4.5,13.5,0.0,1.0,0.0,2.5,3.5,28.828333333350002,0.3995,0.0,104.0,0.0
21.0,70.5,44.9534785,1042.65,12.0,3.5,116.5,2.035,2.0,1.5,3.5,0.0,7.0,0.0,1.5,1.5,0.0,3.0,16.4076190476,0.8125,0.7742356,98.0,0.0
15.545454545454545,70.27272727272727,32.79093067272727,1085.2027272727273,12.272727272727273,3.1818181818181817,121.9090909090909,1.6590909090909092,2.0,0.8181818181818182,1.2727272727272727,0.0,4.090909090909091,0.0,4.090909090909091,0.5454545454545454,0.0,4.636363636363637,15.346363636363636,0.0,0.2815402181818182,219.36363636363637,0.0
25.0,76.33333333333333,54.04333333333333,1068.9066666666668,13.0,3.6666666666666665,119.0,2.3533333333333335,2.0,2.6666666666666665,1.6666666666666667,0.0,6.333333333333333,0.0,1.3333333333333333,1.6666666666666667,0.0,3.0,21.952916666666667,1.468,0.0,111.33333333333333,1.1825
11.0,78.0,22.989389,1101.28,13.8,2.4,82.6,2.884,2.0,2.8,1.0,0.0,5.8,0.0,2.0,1.0,0.0,3.0,8.688517241380001,0.8992000000000001,6.2024137931e-05,89.4,3.2519
66.75,57.25,163.387697,1095.935,9.75,5.75,153.5,2.0425,1.5,0.5,7.5,7.75,17.25,0.5,1.0,0.0,2.75,4.25,25.589999999999996,0.0,0.0,196.25,0.0
38.5,68.0,86.75569999999999,1078.875,11.5,4.5,133.0,1.845,2.0,0.5,9.0,0.0,11.5,0.0,2.5,1.0,0.0,3.5,17.29,0.0,0.29769735,182.0,0.0
19.0,62.0,41.29426333333333,1033.6833333333334,9.666666666666666,3.3333333333333335,116.33333333333333,2.046666666666667,2.0,1.0,3.3333333333333335,0.0,6.333333333333333,0.0,1.0,3.3333333333333335,0.0,4.333333333333333,11.9146408046,2.1456666666666666,0.00020674712643666666,209.33333333333334,0.0
43.333333333333336,61.0,103.42466666666667,1066.0266666666666,6.333333333333333,4.666666666666667,156.33333333333334,1.5033333333333332,2.0,0.6666666666666666,3.3333333333333335,4.0,10.0,0.0,1.3333333333333333,0.0,0.6666666666666666,2.0,28.919999999999998,0.0,0.0,176.33333333333334,0.0
66.4,47.4,163.5169383,1029.869,8.0,5.7,161.2,2.024,1.0,0.0,7.0,9.8,17.8,1.0,0.0,0.0,0.0,1.0,38.90675,0.0,0.0,226.2,0.0
32.0,59.6,72.4815048,1068.1399999999999,10.4,4.2,137.4,1.9460000000000002,1.2,1.2,4.0,0.0,6.4,0.0,1.2,0.0,0.0,1.2,25.638095238080002,0.65,0.0,135.8,0.0
31.0,76.0,69.89,1034.3799999999999,13.0,4.0,125.33333333333333,2.1533333333333333,2.0,2.3333333333333335,5.333333333333333,0.0,9.666666666666666,0.0,1.6666666666666667,1.3333333333333333,0.0,3.0,22.692291666666666,0.734,0.7035542666666667,155.0,0.6181999999999999
72.5,44.5,181.8075,1022.9300000000001,8.0,6.0,170.5,1.5525,2.0,0.5,5.5,3.5,11.5,0.0,1.0,4.5,0.0,5.5,34.316896551725,0.09575,0.0,210.25,0.0
58.0,75.42857142857143,141.2657142857143,1161.5271428571427,12.857142857142858,5.285714285714286,140.71428571428572,2.2085714285714286,1.1428571428571428,1.7142857142857142,10.0,4.0,16.857142857142858,0.0,1.7142857142857142,0.0,0.0,1.7142857142857142,24.139523809514287,0.1325714285714286,0.0,204.14285714285714,0.0
50.5,47.75,118.76275,1137.9050000000002,8.0,5.25,165.5,1.5025,2.0,0.5,5.0,2.5,10.0,0.0,1.0,0.0,4.5,5.5,27.54625,0.09575,0.0,201.75,0.0
16.5,78.0,34.62175,1120.6225,14.0,3.0,106.5,2.275,1.75,2.25,2.5,0.0,6.5,0.25,2.25,0.0,0.0,2.5,17.4540625,1.482,0.0,132.75,1.9145999999999992
31.666666666666668,78.0,71.13553333333333,1102.1366666666668,13.666666666666666,4.0,121.0,2.3200000000000003,1.3333333333333333,2.3333333333333335,6.666666666666667,0.0,10.333333333333334,0.0,1.6666666666666667,0.0,0.0,1.6666666666666667,20.790625000000002,0.734,0.0,153.66666666666666,0.0
44.0,52.0,105.86471666666667,1099.6666666666667,6.0,4.666666666666667,158.66666666666666,1.3833333333333335,2.0,0.3333333333333333,3.6666666666666665,4.666666666666667,10.666666666666666,0.0,1.6666666666666667,3.0,0.0,4.666666666666667,27.388333333333335,0.0,0.0,194.0,0.0
19.5,57.75,42.46261645,1149.8525,10.5,3.5,138.25,1.5125,2.0,0.75,0.25,0.0,3.0,0.0,3.75,2.25,0.0,6.0,20.45125,0.0,0.0,217.25,0.0
44.0,50.25,106.041075,1171.6975,8.5,4.5,137.75,1.75,0.75,0.25,7.5,3.5,12.0,0.25,1.25,0.0,0.0,1.5,18.080833333325,0.0,0.0,218.25,0.0
38.333333333333336,48.0,87.10533333333335,1124.2666666666667,8.333333333333334,4.666666666666667,152.33333333333334,1.6600000000000001,1.3333333333333333,0.3333333333333333,6.666666666666667,0.0,8.333333333333334,0.0,1.6666666666666667,0.0,0.0,1.6666666666666667,25.48,0.0,0.0,196.33333333333334,0.0
53.25,54.5,127.36824999999999,1162.125,9.25,5.25,155.0,1.6775,2.0,0.5,6.75,3.5,12.75,0.0,2.5,0.75,0.0,3.25,29.240000000000002,0.0,0.0,182.0,0.0
44.0,43.5,101.861925,1114.375,8.0,5.0,166.0,1.5,2.0,0.5,5.5,0.0,8.0,0.0,2.5,4.5,0.0,7.0,28.3125,0.0,0.0,166.5,0.0
39.6,61.2,91.6464,1114.6200000000001,10.8,4.6,147.4,1.77,1.6,1.2,8.0,0.0,10.8,0.4,1.2,0.0,0.0,1.6,27.898000000000003,0.0,0.0,201.4,0.0
52.25,59.0,123.2636,1146.1525000000001,9.5,5.25,156.0,1.7149999999999999,1.5,0.25,7.5,2.5,11.75,0.5,1.25,0.0,1.0,2.75,22.04,0.0,0.0,195.75,0.0
30.333333333333332,58.333333333333336,70.96280906666668,1165.3133333333333,9.666666666666666,4.0,145.33333333333334,1.4766666666666666,2.0,0.6666666666666666,0.0,3.0,5.666666666666667,0.0,3.3333333333333335,0.0,1.6666666666666667,5.0,21.565555555566664,0.0,0.0,214.66666666666666,0.0
31.0,61.5,71.4276193,1171.7350000000001,9.75,4.0,138.25,1.5975000000000001,2.0,0.5,2.0,3.5,8.0,0.0,2.5,0.5,0.0,3.0,19.35,0.0,0.148848675,225.0,0.0
51.0,60.25,121.81675,1158.9025,10.5,5.25,158.0,1.7974999999999999,1.5,1.5,7.5,0.0,10.5,0.0,1.5,0.0,0.0,1.5,35.28,0.0,0.0,196.5,0.0
39.333333333333336,52.333333333333336,90.97533333333332,1103.8500000000001,9.333333333333334,4.666666666666667,155.33333333333334,1.633333333333333,1.6666666666666667,1.0,6.666666666666667,0.0,9.333333333333334,0.3333333333333333,1.0,0.0,0.0,1.3333333333333333,32.28666666666667,0.0,0.0,205.33333333333334,0.0
25.0,60.0,53.64803479999999,1177.92,10.6,3.8,130.4,1.884,2.0,1.2,3.4,0.0,6.6,0.0,1.2,2.6,0.0,3.8,19.62909523808,0.65,0.23815788000000002,129.6,0.0
66.5,48.25,164.14945,1145.5,8.0,5.75,168.5,1.4175,2.0,0.5,5.25,9.25,17.0,0.0,2.5,2.25,1.25,6.0,29.480416666674998,0.0,0.0,194.0,0.0
25.0,77.33333333333333,60.98792,1106.0066666666667,2.3333333333333335,2.6666666666666665,77.33333333333333,1.9666666666666668,1.3333333333333333,0.0,1.0,4.666666666666667,7.0,0.6666666666666666,0.0,2.3333333333333335,0.0,3.0,10.450000000000001,5.235333333333333,0.0,205.66666666666666,0.0
46.0,50.5,107.914625,1147.0,9.0,5.0,161.0,1.655,2.0,1.5,5.0,1.5,10.0,0.0,1.5,0.0,5.5,7.0,28.924999999999997,0.0,0.0,180.0,0.0
60.0,57.5,145.907,1181.16,8.0,5.5,153.5,1.665,2.0,0.0,6.0,7.0,15.0,0.0,0.0,4.0,0.0,4.0,24.21629310345,0.0,0.0,180.0,0.0
48.75,52.25,117.24591,1211.6875,5.25,5.0,166.75,1.3875,2.0,0.25,2.5,5.5,10.25,0.0,1.25,0.0,1.5,2.75,27.154166666650003,0.0,0.0,180.25,0.0
41.75,46.25,96.7312125,1238.59,7.5,4.75,155.75,1.44,2.0,0.0,5.25,3.0,10.25,0.0,0.0,2.25,0.5,2.75,22.7175,0.0,0.0,194.0,0.0
49.5,36.5,118.5222845,1226.165,6.5,5.0,156.0,1.77,1.5,0.0,5.0,7.0,13.5,0.5,0.0,0.0,0.0,0.5,27.235,0.0,0.0,225.0,0.0
57.0,13.0,138.90547,1193.0,3.0,6.0,207.0,1.1,2.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,0.0,9.0,36.8975,0.0,0.0,194.0,0.0
76.0,61.5,188.95730500000002,1181.2,9.0,6.0,169.0,1.635,2.0,1.5,5.0,13.5,22.0,0.0,1.5,0.0,0.5,2.0,31.365000000000002,0.0,0.0,103.0,0.0
48.333333333333336,79.33333333333333,116.71233333333333,1242.3333333333333,13.666666666666666,4.666666666666667,127.0,2.433333333333333,2.0,2.6666666666666665,9.0,4.666666666666667,18.333333333333332,0.0,1.3333333333333333,1.0,0.0,2.3333333333333335,22.01666666666667,0.5326666666666667,0.0,84.33333333333333,0.0669000000000004
28.4,58.6,62.49000000000001,1250.6680000000001,10.4,4.0,136.0,1.764,1.6,0.8,8.0,0.0,10.4,0.4,1.6,0.0,0.0,2.0,21.184,0.1532,0.0,225.0,0.0
47.0,34.5,113.988625,1218.6725000000001,4.0,4.75,161.0,1.4449999999999998,1.5,0.0,2.0,7.0,10.5,0.5,0.0,0.5,0.0,1.0,24.618333333324998,0.0,0.0,226.0,0.0
18.692307692307693,61.84615384615385,40.34694913846154,1180.2123076923076,10.384615384615385,3.4615384615384617,131.84615384615384,1.5615384615384615,2.0,0.6153846153846154,1.6153846153846154,0.0,4.230769230769231,0.0,3.076923076923077,2.230769230769231,0.0,5.3076923076923075,15.858103448276923,0.0,9.542175066307691e-05,220.15384615384616,0.0
50.0,52.333333333333336,119.88394999999998,1252.46,9.333333333333334,5.0,156.0,1.8166666666666667,1.6666666666666667,0.6666666666666666,7.0,4.666666666666667,14.0,0.3333333333333333,1.3333333333333333,3.0,0.0,4.666666666666667,23.848333333333333,0.0,0.0,214.66666666666666,0.0
25.75,41.25,57.258706000000004,1245.1875,5.25,4.0,155.75,1.4525000000000001,2.0,0.25,3.0,0.0,5.25,0.0,1.25,4.5,0.0,5.75,22.905,0.0,3.175e-06,180.25,0.0
28.0,66.0,61.6445,1258.18,10.0,4.0,140.0,1.955,2.0,2.0,1.0,0.0,5.0,0.0,1.0,4.0,0.0,5.0,24.4909375,1.101,0.0,132.0,0.0
48.75,51.5,115.73732999999999,1225.59,7.5,5.0,156.25,1.4425,2.0,0.0,5.0,5.75,12.75,0.0,0.0,0.0,1.25,1.25,22.309583333325,0.0,0.0,194.0,0.0
34.666666666666664,58.5,79.19515583333333,1256.47,9.333333333333334,4.333333333333333,136.0,1.7449999999999999,2.0,0.3333333333333333,6.833333333333333,1.5,10.666666666666666,0.0,1.6666666666666667,1.5,0.8333333333333334,4.0,16.697777777783333,0.0,0.7742356,150.66666666666666,0.0
25.0,66.25,54.40488465,1251.695,11.5,3.75,129.25,1.8275,1.25,0.25,7.5,0.0,9.0,0.75,1.25,0.0,0.0,2.0,12.4225,0.0,0.0,225.0,0.0
36.5,52.5,85.38525,1253.3925,9.0,4.25,136.25,1.8575,0.75,0.75,7.5,0.0,9.0,0.25,0.75,0.0,0.0,1.0,19.243333333324998,0.0,0.0,211.25,0.0
22.103448275862068,69.96551724137932,48.895596917241384,1180.2506896551722,12.172413793103448,3.5517241379310347,125.96551724137932,1.7727586206896553,1.4482758620689655,0.7241379310344828,2.7586206896551726,0.0,4.931034482758621,0.0,3.6206896551724137,0.0,0.0,3.6206896551724137,15.90896551724138,0.0,0.0,225.0,0.0
48.0,74.66666666666667,115.47466666666666,1191.1066666666666,12.0,5.0,150.33333333333334,1.8433333333333335,2.0,2.6666666666666665,7.333333333333333,0.0,12.0,0.0,1.3333333333333333,2.6666666666666665,0.0,4.0,30.907222222199994,0.30933333333333335,0.0,166.0,0.0
10.0,77.5,20.892381,1332.65,14.0,2.5,95.5,2.115,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,14.8713690476,1.5745,0.0,84.0,1.4661999999999997
26.5,51.75,63.2802693,1264.9075,9.0,3.5,127.75,1.6,1.75,0.5,1.75,3.5,7.5,0.25,2.5,0.75,0.0,3.5,15.940833333325001,0.0,0.0,226.0,0.0
38.5,59.833333333333336,88.58755333333333,1295.3833333333334,9.833333333333334,4.5,144.0,1.7533333333333332,1.3333333333333333,0.0,8.333333333333334,1.8333333333333333,11.5,0.6666666666666666,0.0,0.0,0.5,1.1666666666666667,15.751388888883334,0.0,0.0,214.66666666666666,0.0
35.6,59.8,80.9114,1327.2,10.4,4.4,140.2,1.814,2.0,1.2,7.2,0.0,10.4,0.0,1.2,0.8,0.0,2.0,25.716,0.0,0.23815788000000002,202.2,0.0
22.25,49.0,49.361847499999996,1300.2725,8.25,3.5,125.0,1.6875,1.75,0.5,6.0,0.0,8.25,0.25,1.0,1.5,0.0,2.75,15.022083333325,0.09575,0.7742356,210.5,0.0
47.0,72.0,113.71633333333334,1289.3933333333334,9.0,4.666666666666667,138.66666666666666,1.88,1.6666666666666667,1.0,6.333333333333333,4.666666666666667,13.666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,1.6666666666666667,23.156666666666666,0.0,0.0,195.0,0.0
61.666666666666664,48.333333333333336,149.77866666666665,1323.25,6.333333333333333,5.666666666666667,173.33333333333334,1.42,2.0,0.3333333333333333,3.3333333333333335,8.0,13.666666666666666,0.0,1.6666666666666667,0.0,1.3333333333333333,3.0,28.47666666666667,0.0,0.0,175.66666666666666,0.0
60.0,77.66666666666667,146.20133333333334,1282.9866666666667,13.333333333333334,5.333333333333333,138.0,2.1266666666666665,1.6666666666666667,2.0,9.666666666666666,4.666666666666667,18.0,0.3333333333333333,2.0,0.3333333333333333,0.0,2.6666666666666665,26.046666666666667,0.0,0.0,185.66666666666666,0.0
55.5,43.75,136.866375,1256.42,8.0,5.25,165.75,1.4375,2.0,0.5,3.0,0.0,5.5,0.0,1.0,4.5,0.0,5.5,30.856250000000003,0.19325,0.0,217.75,0.0
41.72727272727273,60.63636363636363,96.07749,1290.6136363636363,9.0,4.818181818181818,151.0909090909091,1.6345454545454545,2.0,0.45454545454545453,6.545454545454546,0.0,9.0,0.0,2.272727272727273,3.4545454545454546,0.0,5.7272727272727275,21.324545454545458,0.0,0.2815402181818182,169.0,0.0
36.75,61.75,83.2835,1318.3225,9.75,4.5,145.25,1.7275,1.5,0.25,8.0,0.0,9.75,0.5,1.25,2.0,0.0,3.75,17.39875,0.0,0.0,195.75,0.0
82.5,56.5,207.3380745,1274.165,9.5,6.25,154.25,2.05,1.5,0.25,7.75,11.0,20.5,0.5,1.25,2.25,3.0,7.0,21.372500000000002,0.0,0.0,195.75,0.0
56.0,61.666666666666664,134.33618966666666,1298.36,9.333333333333334,5.333333333333333,151.0,1.8833333333333335,1.6666666666666667,0.3333333333333333,7.333333333333333,4.666666666666667,14.0,0.3333333333333333,1.6666666666666667,2.6666666666666665,0.0,4.666666666666667,21.385,0.0,0.0,186.0,0.5015999999999998
34.666666666666664,69.66666666666667,83.01569239999999,1302.78,12.0,4.0,126.0,1.8333333333333333,1.6666666666666667,0.6666666666666666,3.0,4.666666666666667,10.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,0.0,4.0,15.993333333333334,0.0,0.0,225.0,0.0
58.0,54.0,140.046365,1271.77,9.25,5.5,160.0,1.7125,1.5,0.0,8.0,0.0,9.5,0.5,0.0,2.0,0.0,2.5,21.131249999999998,0.0,0.0,217.25,0.0
29.0,66.0,63.9715975,1360.02,11.0,4.0,123.5,1.855,2.0,0.5,8.5,0.0,11.0,0.0,1.0,1.5,0.0,2.5,14.36375,0.09575,0.7742356,201.75,0.0
49.0,56.5,116.923475,1359.5,9.0,5.0,156.5,1.695,2.0,1.5,5.0,4.5,13.0,0.0,1.5,0.0,2.5,4.0,26.95583333335,0.0,0.0,180.0,0.0
60.666666666666664,62.666666666666664,147.54686666666666,1402.8,9.333333333333334,5.333333333333333,153.0,1.7333333333333332,2.0,1.0,6.333333333333333,9.333333333333334,18.666666666666668,0.0,1.0,3.6666666666666665,0.0,4.666666666666667,24.045,0.0,0.19921393333333334,143.66666666666666,0.1726000000000001
41.6,57.6,98.917,1343.16,7.2,4.6,153.0,1.5539999999999998,2.0,0.8,4.0,4.0,10.8,0.0,1.6,0.0,1.6,3.2,26.276,0.1532,0.0,206.4,0.0
46.81818181818182,65.0909090909091,109.58598636363637,1387.0436363636363,10.818181818181818,5.0,146.1818181818182,1.9800000000000002,1.6363636363636365,1.0909090909090908,8.090909090909092,0.0,10.818181818181818,0.36363636363636365,2.1818181818181817,1.9090909090909092,0.0,4.454545454545454,26.010454545454547,0.0,0.0,165.0909090909091,0.0
49.5,57.5,118.7108,1387.5,9.0,5.0,155.5,1.7000000000000002,2.0,1.5,5.0,5.0,13.5,0.0,1.5,0.0,2.0,3.5,26.7075,0.0,0.0,180.0,0.0
49.0,76.33333333333333,115.47516666666667,1348.1866666666667,13.0,5.0,140.0,2.1266666666666665,1.6666666666666667,2.0,9.333333333333334,0.0,13.0,0.3333333333333333,2.0,0.6666666666666666,0.0,3.0,25.586666666666662,0.0,0.0,185.66666666666666,0.004399999999999515
33.0,59.666666666666664,74.67,1357.32,9.0,4.333333333333333,140.33333333333334,1.8500000000000003,1.3333333333333333,0.3333333333333333,7.333333333333333,0.0,9.0,0.0,1.6666666666666667,2.6666666666666665,0.0,4.333333333333333,16.6525,0.0,7.5111111111e-06,161.0,0.0
43.625,71.875,101.611309825,1355.9275,12.125,4.75,136.75,2.24125,0.75,1.375,8.75,0.0,10.875,0.0,0.875,0.0,0.0,0.875,21.82,0.2655,0.0,184.75,0.0
30.333333333333332,72.0,68.07106499999999,1396.9333333333334,12.333333333333334,4.0,122.0,1.9666666666666666,2.0,1.3333333333333333,9.0,0.0,12.333333333333334,0.0,2.6666666666666665,1.0,0.0,3.6666666666666665,18.751666666666665,0.25533333333333336,0.5161570666666667,214.66666666666666,0.0
36.0,77.75,81.917575,1376.75,13.5,4.25,124.75,2.205,1.75,2.25,9.5,0.0,13.5,0.25,2.25,0.5,0.0,3.0,20.04125,0.0,0.0,180.75,0.0
17.0,42.5,34.08175,1401.0,8.0,3.5,143.5,1.45,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,29.105000000000004,0.3865,0.0,226.0,0.0
19.75,64.75,42.18531805,1361.4850000000001,10.75,3.5,125.0,1.7325000000000002,2.0,0.5,3.25,0.0,5.75,0.0,2.5,1.75,0.0,4.25,13.483749999999999,0.0,0.9147835,218.25,0.0
42.5,40.75,100.540831,1359.9825,7.5,4.75,157.5,1.5675,1.75,0.25,5.5,3.5,11.0,0.25,1.25,4.5,0.0,6.0,21.9275,0.0,3.175e-06,201.75,0.0
28.428571428571427,62.42857142857143,66.01651654285715,1363.4871428571428,10.428571428571429,3.857142857142857,138.42857142857142,1.5814285714285714,2.0,1.0,0.0,2.857142857142857,5.857142857142857,0.0,3.2857142857142856,0.0,1.1428571428571428,4.428571428571429,21.828571428571426,0.22085714285714286,0.0,216.71428571428572,0.0
53.0,53.0,124.88725,1366.2866666666669,8.333333333333334,5.333333333333333,161.33333333333334,1.6900000000000002,1.3333333333333333,0.0,6.666666666666667,3.0,11.0,0.6666666666666666,0.0,0.0,1.6666666666666667,2.3333333333333335,21.465555555566667,0.0,0.0,214.66666666666666,0.0
46.6,55.6,113.17772772000001,1360.904,7.4,4.6,150.6,1.6920000000000002,2.0,0.8,0.6,8.4,11.8,0.0,1.6,5.4,0.0,7.0,23.56875,1.2874,0.00134826,200.2,0.0
41.333333333333336,71.0,97.15466666666667,1354.02,11.333333333333334,4.666666666666667,144.33333333333334,1.8133333333333332,2.0,2.0,7.333333333333333,0.0,11.333333333333334,0.0,2.0,2.6666666666666665,0.0,4.666666666666667,26.987777777766667,0.2823333333333333,0.0,190.33333333333334,0.0
67.6,61.4,167.1466552,1458.0639999999999,9.6,5.6,140.8,2.34,1.2,0.0,8.4,11.2,20.8,0.8,0.0,1.6,0.0,2.4,16.698,0.0,4.50666666666e-06,218.8,0.0
20.333333333333332,66.16666666666667,42.129283333333326,1452.8333333333333,8.0,3.5,127.5,1.7083333333333333,2.0,0.3333333333333333,4.0,0.0,6.333333333333333,0.0,0.6666666666666666,1.0,0.0,1.6666666666666667,16.19666666666667,0.12883333333333333,0.29769735,215.0,0.0
50.0,62.666666666666664,119.71253166666668,1480.1333333333332,9.333333333333334,5.0,149.66666666666666,1.7433333333333334,2.0,1.0,6.333333333333333,4.666666666666667,14.0,0.0,1.0,3.6666666666666665,0.0,4.666666666666667,22.13,0.0,0.5161570666666667,133.33333333333334,1.0123000000000006
37.75,64.25,85.44149999999999,1426.6374999999998,10.75,4.5,133.0,1.9875,0.75,0.0,10.0,0.0,10.75,0.25,0.0,0.0,0.0,0.25,13.4625,0.0,0.0,217.25,0.0
29.0,66.4,64.10319999999999,1480.5140000000001,11.0,4.0,127.2,1.916,1.8,0.8,8.4,0.0,11.0,0.2,1.6,1.6,0.0,3.4,15.707999999999998,0.1532,0.84426512,226.6,0.0
26.2,61.8,57.59234,1464.8200000000002,9.8,3.8,121.2,2.146,1.6,0.6,5.6,0.0,7.8,0.0,0.6,2.4,0.0,3.0,12.273749999999998,1.2874,1.26639768,221.2,0.0
55.666666666666664,42.666666666666664,137.71925642666667,1484.5566666666666,7.0,5.0,146.0,1.8299999999999998,1.0,0.0,6.0,9.333333333333334,16.333333333333332,1.0,0.0,0.6666666666666666,0.0,1.6666666666666667,19.7611111111,0.0,0.0,226.33333333333334,0.0
47.333333333333336,41.333333333333336,115.96833333333332,1482.0,5.666666666666667,5.0,158.0,1.4933333333333334,2.0,0.0,3.6666666666666665,1.0,6.666666666666667,0.0,0.0,6.333333333333333,3.6666666666666665,10.0,13.666724137933334,0.0,0.00020674712643666666,165.66666666666666,0.0
47.0,75.33333333333333,112.95596,1426.0,12.333333333333334,4.666666666666667,136.66666666666666,2.1999999999999997,2.0,2.6666666666666665,7.666666666666667,4.666666666666667,17.0,0.0,1.3333333333333333,2.3333333333333335,0.0,3.6666666666666665,23.320000000000004,0.5326666666666667,0.0,85.66666666666667,0.0
57.666666666666664,69.33333333333333,139.45596,1433.3866666666665,11.0,5.333333333333333,149.33333333333334,1.8066666666666666,2.0,1.3333333333333333,7.666666666666667,4.666666666666667,15.666666666666666,0.0,2.6666666666666665,2.3333333333333335,0.0,5.0,28.23,0.0,0.0,170.33333333333334,0.0
36.0,60.2,82.8895048,1438.72,9.8,4.4,140.8,1.9899999999999998,1.6,1.2,2.8,1.2,6.8,0.4,1.2,1.2,1.6,4.4,21.07809523808,0.65,0.0,111.6,0.0
38.666666666666664,59.666666666666664,88.49773499999999,1414.0016666666668,9.666666666666666,4.5,143.83333333333334,1.7966666666666666,1.1666666666666667,0.0,8.333333333333334,2.1666666666666665,11.666666666666666,0.8333333333333334,0.0,0.0,0.16666666666666666,1.0,15.065,0.0,0.0,219.83333333333334,0.0
36.0,59.8,81.38175999999999,1434.56,10.2,4.4,137.8,1.796,2.0,0.8,7.2,0.8,10.8,0.0,1.6,0.8,2.0,4.4,20.292,0.1532,0.23815788000000002,218.8,0.0
75.0,55.0,186.28781933333335,1473.8866666666665,8.333333333333334,6.0,154.66666666666666,2.1033333333333335,1.3333333333333333,0.0,6.666666666666667,13.0,21.0,0.6666666666666666,0.0,0.0,1.0,1.6666666666666667,21.377777777766667,0.0,0.0,214.66666666666666,0.0
24.5,66.0,54.983349999999994,1479.525,10.5,3.5,112.5,2.6,1.5,1.5,2.5,0.0,5.5,0.5,1.5,2.5,0.0,4.5,15.229375000000001,3.2185,0.0,211.5,0.0
31.0,58.166666666666664,68.16336666666666,1442.8,10.0,4.166666666666667,134.5,1.7833333333333332,2.0,0.6666666666666666,7.333333333333333,0.0,10.0,0.0,1.3333333333333333,1.0,0.0,2.3333333333333335,21.866666666666664,0.12766666666666668,0.29769735,225.0,0.0
29.0,56.666666666666664,65.4849,1439.6833333333334,7.666666666666667,4.0,140.33333333333334,1.9000000000000001,2.0,1.0,1.3333333333333333,0.0,4.333333333333333,0.0,1.0,5.333333333333333,0.0,6.333333333333333,20.38625,2.1456666666666666,0.0,194.0,0.0
49.142857142857146,67.14285714285714,115.91498571428572,1543.892857142857,11.142857142857142,5.0,137.0,2.1142857142857143,0.5714285714285714,0.5714285714285714,10.0,2.0,13.142857142857142,0.0,1.1428571428571428,0.0,0.0,1.1428571428571428,17.305,0.0,0.0,212.14285714285714,0.0
75.66666666666667,56.333333333333336,187.62244933333332,1497.5533333333333,8.333333333333334,6.0,154.0,2.11,1.3333333333333333,0.0,6.666666666666667,13.666666666666666,21.666666666666668,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,21.06,0.0,0.0,214.66666666666666,0.0
67.44444444444444,50.22222222222222,165.61102833333337,1529.4222222222222,6.333333333333333,5.777777777777778,173.55555555555554,1.4911111111111108,2.0,0.6666666666666666,3.0,11.777777777777779,17.444444444444443,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,28.31388888888889,0.0,0.17205235555555556,153.55555555555554,0.0
